datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536356: Grand Calumet River at Columbia Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour Mean)"
2022-01-02 00:55:00+00:00,2.71,2.05,2.44,2.20
2022-01-02 01:00:00+00:00,2.71,2.23,2.43,2.20
2022-01-02 01:05:00+00:00,2.70,2.37,2.41,2.20
2022-01-02 01:10:00+00:00,2.70,2.35,2.38,2.20
2022-01-02 01:15:00+00:00,2.69,2.36,2.36,2.20
2022-01-02 01:20:00+00:00,2.69,2.48,2.39,2.20
2022-01-02 01:25:00+00:00,2.69,2.40,2.41,2.20
2022-01-02 01:30:00+00:00,2.69,2.40,2.44,2.20
2022-01-02 01:35:00+00:00,2.69,2.57,2.47,2.20
2022-01-02 01:40:00+00:00,2.68,2.42,2.49,2.19
2022-01-02 01:45:00+00:00,2.68,2.42,2.52,2.19
2022-01-02 01:50:00+00:00,2.69,2.46,2.53,2.19
2022-01-02 01:55:00+00:00,2.70,2.45,2.55,2.18
2022-01-02 02:00:00+00:00,2.71,2.32,2.56,2.18
2022-01-02 02:05:00+00:00,2.72,2.48,2.59,2.18
2022-01-02 02:10:00+00:00,2.72,2.50,2.62,2.17
2022-01-02 02:15:00+00:00,2.73,2.32,2.65,2.17
2022-01-02 02:20:00+00:00,2.74,2.40,2.65,2.16
2022-01-02 02:25:00+00:00,2.74,2.46,2.65,2.15
2022-01-02 02:30:00+00:00,2.75,2.27,2.65,2.14
2022-01-02 02:35:00+00:00,2.75,2.22,2.64,2.13
2022-01-02 02:40:00+00:00,2.76,2.32,2.64,2.13
2022-01-02 02:45:00+00:00,2.76,2.13,2.63,2.12
2022-01-02 02:50:00+00:00,2.76,2.12,2.63,2.12
2022-01-02 02:55:00+00:00,2.77,2.29,2.64,2.12
2022-01-02 03:00:00+00:00,2.77,2.20,2.64,2.12
2022-01-02 03:05:00+00:00,2.77,1.90,2.62,2.12
2022-01-02 03:10:00+00:00,2.77,1.95,2.61,2.12
2022-01-02 03:15:00+00:00,2.77,1.96,2.59,2.12
2022-01-02 03:20:00+00:00,2.76,1.75,2.57,2.11
2022-01-02 03:25:00+00:00,2.74,1.83,2.56,2.12
2022-01-02 03:30:00+00:00,2.73,2.01,2.54,2.12
2022-01-02 03:35:00+00:00,2.74,1.95,2.52,2.11
2022-01-02 03:40:00+00:00,2.75,1.97,2.49,2.12
2022-01-02 03:45:00+00:00,2.76,2.16,2.47,2.13
2022-01-02 03:50:00+00:00,2.75,2.22,2.45,2.13
2022-01-02 03:55:00+00:00,2.74,1.96,2.43,2.14
2022-01-02 04:00:00+00:00,2.73,2.04,2.41,2.15
2022-01-02 04:05:00+00:00,2.72,2.10,2.41,2.15
2022-01-02 04:10:00+00:00,2.72,1.93,2.41,2.14
2022-01-02 04:15:00+00:00,2.71,2.05,2.41,2.14
2022-01-02 04:20:00+00:00,2.71,2.16,2.39,2.13
2022-01-02 04:25:00+00:00,2.71,2.18,2.37,2.12
2022-01-02 04:30:00+00:00,2.71,2.28,2.35,2.11
2022-01-02 04:35:00+00:00,2.70,2.34,2.34,2.11
2022-01-02 04:40:00+00:00,2.70,2.24,2.34,2.10
2022-01-02 04:45:00+00:00,2.69,2.24,2.33,2.09
2022-01-02 04:50:00+00:00,2.69,2.07,2.36,2.09
2022-01-02 04:55:00+00:00,2.68,1.96,2.38,2.08
2022-01-02 05:00:00+00:00,2.68,2.01,2.41,2.08
2022-01-02 05:05:00+00:00,2.68,1.83,2.42,2.08
2022-01-02 05:10:00+00:00,2.68,1.66,2.42,2.07
2022-01-02 05:15:00+00:00,2.68,1.58,2.43,2.07
2022-01-02 05:20:00+00:00,2.68,1.71,2.41,2.06
2022-01-02 05:25:00+00:00,2.68,1.62,2.38,2.06
2022-01-02 05:30:00+00:00,2.68,1.71,2.36,2.05
2022-01-02 05:35:00+00:00,2.67,1.96,2.33,2.05
2022-01-02 05:40:00+00:00,2.67,1.97,2.30,2.05
2022-01-02 05:45:00+00:00,2.66,2.02,2.27,2.05
2022-01-02 05:50:00+00:00,2.65,2.26,2.25,2.04
2022-01-02 05:55:00+00:00,2.65,2.29,2.23,2.04
2022-01-02 06:00:00+00:00,2.64,2.20,2.21,2.04
2022-01-02 06:05:00+00:00,2.63,2.12,2.22,2.04
2022-01-02 06:10:00+00:00,2.63,2.00,2.24,2.04
2022-01-02 06:15:00+00:00,2.62,1.85,2.25,2.04
2022-01-02 06:20:00+00:00,2.62,1.76,2.27,2.04
2022-01-02 06:25:00+00:00,2.62,1.93,2.30,2.04
2022-01-02 06:30:00+00:00,2.62,1.86,2.32,2.05
2022-01-02 06:35:00+00:00,2.63,1.96,2.29,2.05
2022-01-02 06:40:00+00:00,2.64,2.28,2.27,2.05
2022-01-02 06:45:00+00:00,2.65,2.44,2.24,2.05
2022-01-02 06:50:00+00:00,2.64,2.49,2.23,2.05
2022-01-02 06:55:00+00:00,2.62,2.53,2.23,2.05
2022-01-02 07:00:00+00:00,2.61,2.42,2.22,2.05
2022-01-02 07:05:00+00:00,2.61,2.22,2.28,2.05
2022-01-02 07:10:00+00:00,2.61,2.04,2.35,2.05
2022-01-02 07:15:00+00:00,2.61,1.99,2.41,2.04
2022-01-02 07:20:00+00:00,2.63,1.80,2.41,2.04
2022-01-02 07:25:00+00:00,2.64,1.83,2.42,2.03
2022-01-02 07:30:00+00:00,2.66,1.95,2.42,2.02
2022-01-02 07:35:00+00:00,2.67,1.92,2.40,2.01
2022-01-02 07:40:00+00:00,2.68,1.92,2.37,2.01
2022-01-02 07:45:00+00:00,2.69,2.11,2.35,2.00
2022-01-02 07:50:00+00:00,2.68,2.10,2.34,2.00
2022-01-02 07:55:00+00:00,2.66,2.09,2.34,2.00
2022-01-02 08:00:00+00:00,2.65,2.15,2.33,2.00
2022-01-02 08:05:00+00:00,2.65,2.18,2.33,1.99
2022-01-02 08:10:00+00:00,2.65,2.07,2.33,2.00
2022-01-02 08:15:00+00:00,2.65,2.03,2.33,2.00
2022-01-02 08:20:00+00:00,2.64,2.13,2.34,2.00
2022-01-02 08:25:00+00:00,2.64,2.09,2.35,2.01
2022-01-02 08:30:00+00:00,2.63,2.01,2.36,2.01
2022-01-02 08:35:00+00:00,2.63,1.98,2.35,2.01
2022-01-02 08:40:00+00:00,2.63,2.15,2.34,2.01
2022-01-02 08:45:00+00:00,2.63,2.13,2.33,2.01
2022-01-02 08:50:00+00:00,2.63,2.06,2.32,2.01
2022-01-02 08:55:00+00:00,2.63,2.09,2.32,2.00
2022-01-02 09:00:00+00:00,2.63,2.08,2.31,2.00
2022-01-02 09:05:00+00:00,2.63,1.87,2.33,2.00
2022-01-02 09:10:00+00:00,2.63,1.95,2.34,1.99
2022-01-02 09:15:00+00:00,2.63,2.03,2.36,1.99
2022-01-02 09:20:00+00:00,2.63,1.90,2.34,1.99
2022-01-02 09:25:00+00:00,2.64,2.06,2.32,1.99
2022-01-02 09:30:00+00:00,2.64,2.29,2.30,1.99
2022-01-02 09:35:00+00:00,2.64,2.13,2.30,1.98
2022-01-02 09:40:00+00:00,2.63,1.96,2.29,1.98
2022-01-02 09:45:00+00:00,2.63,2.24,2.29,1.98
2022-01-02 09:50:00+00:00,2.62,2.22,2.31,1.97
2022-01-02 09:55:00+00:00,2.62,2.05,2.34,1.97
2022-01-02 10:00:00+00:00,2.61,2.02,2.36,1.96
2022-01-02 10:05:00+00:00,2.61,1.98,2.35,1.95
2022-01-02 10:10:00+00:00,2.61,1.75,2.35,1.94
2022-01-02 10:15:00+00:00,2.61,1.57,2.34,1.94
2022-01-02 10:20:00+00:00,2.61,1.63,2.34,1.93
2022-01-02 10:25:00+00:00,2.60,1.58,2.33,1.93
2022-01-02 10:30:00+00:00,2.60,1.61,2.33,1.92
2022-01-02 10:35:00+00:00,2.60,1.80,2.30,1.92
2022-01-02 10:40:00+00:00,2.61,1.86,2.28,1.93
2022-01-02 10:45:00+00:00,2.61,1.99,2.25,1.93
2022-01-02 10:50:00+00:00,2.60,1.95,2.22,1.93
2022-01-02 10:55:00+00:00,2.60,1.95,2.19,1.92
2022-01-02 11:00:00+00:00,2.59,1.83,2.16,1.92
2022-01-02 11:05:00+00:00,2.59,1.79,2.18,1.91
2022-01-02 11:10:00+00:00,2.58,1.93,2.20,1.90
2022-01-02 11:15:00+00:00,2.58,1.96,2.22,1.90
2022-01-02 11:20:00+00:00,2.58,1.92,2.20,1.89
2022-01-02 11:25:00+00:00,2.58,1.96,2.18,1.89
2022-01-02 11:30:00+00:00,2.58,1.83,2.16,1.88
2022-01-02 11:35:00+00:00,2.58,1.82,2.16,1.88
2022-01-02 11:40:00+00:00,2.57,1.91,2.15,1.88
2022-01-02 11:45:00+00:00,2.57,1.85,2.15,1.88
2022-01-02 11:50:00+00:00,2.57,1.91,2.15,1.88
2022-01-02 11:55:00+00:00,2.56,1.93,2.15,1.87
2022-01-02 12:00:00+00:00,2.56,2.07,2.15,1.86
2022-01-02 12:05:00+00:00,2.56,1.98,2.14,1.86
2022-01-02 12:10:00+00:00,2.57,1.89,2.13,1.85
2022-01-02 12:15:00+00:00,2.57,1.90,2.12,1.85
2022-01-02 12:20:00+00:00,2.56,1.70,2.14,1.85
2022-01-02 12:25:00+00:00,2.55,1.56,2.16,1.85
2022-01-02 12:30:00+00:00,2.54,1.68,2.18,1.84
2022-01-02 12:35:00+00:00,2.54,1.78,2.16,1.84
2022-01-02 12:40:00+00:00,2.54,1.84,2.15,1.83
2022-01-02 12:45:00+00:00,2.54,1.97,2.13,1.83
2022-01-02 12:50:00+00:00,2.54,2.09,2.11,1.82
2022-01-02 12:55:00+00:00,2.54,2.02,2.09,1.81
2022-01-02 13:00:00+00:00,2.54,1.98,2.07,1.81
2022-01-02 13:05:00+00:00,2.54,1.88,2.10,1.80
2022-01-02 13:10:00+00:00,2.53,1.52,2.12,1.80
2022-01-02 13:15:00+00:00,2.53,1.51,2.15,1.80
2022-01-02 13:20:00+00:00,2.53,1.57,2.15,1.81
2022-01-02 13:25:00+00:00,2.53,1.55,2.15,1.81
2022-01-02 13:30:00+00:00,2.53,1.69,2.15,1.81
2022-01-02 13:35:00+00:00,2.53,1.97,2.12,1.81
2022-01-02 13:40:00+00:00,2.53,2.02,2.08,1.81
2022-01-02 13:45:00+00:00,2.53,1.98,2.05,1.81
2022-01-02 13:50:00+00:00,2.52,2.03,2.05,1.80
2022-01-02 13:55:00+00:00,2.52,1.95,2.05,1.80
2022-01-02 14:00:00+00:00,2.51,1.67,2.05,1.80
2022-01-02 14:05:00+00:00,2.50,1.61,2.07,1.81
2022-01-02 14:10:00+00:00,2.50,1.70,2.09,1.81
2022-01-02 14:15:00+00:00,2.49,1.60,2.11,1.82
2022-01-02 14:20:00+00:00,2.50,1.58,2.08,1.82
2022-01-02 14:25:00+00:00,2.51,1.82,2.06,1.81
2022-01-02 14:30:00+00:00,2.52,1.96,2.03,1.81
2022-01-02 14:35:00+00:00,2.52,1.93,2.02,1.81
2022-01-02 14:40:00+00:00,2.51,1.88,2.00,1.81
2022-01-02 14:45:00+00:00,2.51,1.94,1.99,1.80
2022-01-02 14:50:00+00:00,2.51,1.80,2.02,1.80
2022-01-02 14:55:00+00:00,2.50,1.73,2.04,1.80
2022-01-02 15:00:00+00:00,2.50,1.59,2.07,1.80
2022-01-02 15:05:00+00:00,2.50,1.60,2.07,1.80
2022-01-02 15:10:00+00:00,2.51,1.63,2.06,1.80
2022-01-02 15:15:00+00:00,2.51,1.67,2.06,1.80
2022-01-02 15:20:00+00:00,2.51,1.73,2.04,1.80
2022-01-02 15:25:00+00:00,2.51,1.94,2.03,1.80
2022-01-02 15:30:00+00:00,2.51,1.90,2.01,1.81
2022-01-02 15:35:00+00:00,2.50,1.83,2.00,1.81
2022-01-02 15:40:00+00:00,2.50,1.78,1.98,1.81
2022-01-02 15:45:00+00:00,2.49,1.69,1.97,1.81
2022-01-02 15:50:00+00:00,2.49,1.56,1.99,1.81
2022-01-02 15:55:00+00:00,2.49,1.62,2.01,1.81
2022-01-02 16:00:00+00:00,2.49,1.65,2.03,1.80
2022-01-02 16:05:00+00:00,2.49,1.66,2.01,1.80
2022-01-02 16:10:00+00:00,2.50,1.87,1.99,1.80
2022-01-02 16:15:00+00:00,2.50,2.00,1.97,1.81
2022-01-02 16:20:00+00:00,2.50,1.90,1.96,1.81
2022-01-02 16:25:00+00:00,2.49,1.78,1.94,1.81
2022-01-02 16:30:00+00:00,2.49,1.69,1.93,1.82
2022-01-02 16:35:00+00:00,2.49,1.58,1.97,1.82
2022-01-02 16:40:00+00:00,2.48,1.53,2.00,1.82
2022-01-02 16:45:00+00:00,2.48,1.69,2.04,1.82
2022-01-02 16:50:00+00:00,2.48,1.76,2.02,1.81
2022-01-02 16:55:00+00:00,2.49,1.88,2.00,1.81
2022-01-02 17:00:00+00:00,2.49,2.09,1.98,1.80
2022-01-02 17:05:00+00:00,2.49,2.23,1.97,1.80
2022-01-02 17:10:00+00:00,2.49,2.13,1.95,1.80
2022-01-02 17:15:00+00:00,2.49,2.09,1.94,1.80
2022-01-02 17:20:00+00:00,2.48,2.02,1.99,1.80
2022-01-02 17:25:00+00:00,2.48,1.80,2.05,1.80
2022-01-02 17:30:00+00:00,2.47,1.70,2.10,1.80
2022-01-02 17:35:00+00:00,2.48,1.66,2.11,1.80
2022-01-02 17:40:00+00:00,2.48,1.71,2.12,1.79
2022-01-02 17:45:00+00:00,2.49,1.64,2.13,1.79
2022-01-02 17:50:00+00:00,2.50,1.74,2.11,1.78
2022-01-02 17:55:00+00:00,2.52,1.78,2.10,1.78
2022-01-02 18:00:00+00:00,2.53,1.87,2.08,1.78
2022-01-02 18:05:00+00:00,2.52,1.84,2.07,1.77
2022-01-02 18:10:00+00:00,2.52,2.00,2.05,1.77
2022-01-02 18:15:00+00:00,2.51,1.99,2.04,1.77
2022-01-02 18:20:00+00:00,2.51,1.89,2.05,1.77
2022-01-02 18:25:00+00:00,2.52,1.95,2.06,1.77
2022-01-02 18:30:00+00:00,2.52,1.98,2.07,1.77
2022-01-02 18:35:00+00:00,2.52,1.87,2.08,1.77
2022-01-02 18:40:00+00:00,2.51,1.86,2.08,1.77
2022-01-02 18:45:00+00:00,2.51,1.89,2.09,1.77
2022-01-02 18:50:00+00:00,2.51,1.87,2.10,1.77
2022-01-02 18:55:00+00:00,2.52,1.80,2.10,1.76
2022-01-02 19:00:00+00:00,2.52,1.95,2.11,1.76
2022-01-02 19:05:00+00:00,2.52,1.90,2.11,1.76
2022-01-02 19:10:00+00:00,2.52,1.79,2.11,1.76
2022-01-02 19:15:00+00:00,2.52,1.82,2.11,1.75
2022-01-02 19:20:00+00:00,2.52,1.83,2.11,1.74
2022-01-02 19:25:00+00:00,2.52,1.80,2.12,1.74
2022-01-02 19:30:00+00:00,2.52,1.82,2.12,1.73
2022-01-02 19:35:00+00:00,2.52,1.88,2.11,1.73
2022-01-02 19:40:00+00:00,2.53,1.82,2.11,1.73
2022-01-02 19:45:00+00:00,2.53,1.80,2.10,1.73
2022-01-02 19:50:00+00:00,2.53,1.78,2.09,1.73
2022-01-02 19:55:00+00:00,2.52,1.63,2.08,1.73
2022-01-02 20:00:00+00:00,2.52,1.62,2.07,1.73
2022-01-02 20:05:00+00:00,2.51,1.64,2.07,1.73
2022-01-02 20:10:00+00:00,2.51,1.52,2.07,1.72
2022-01-02 20:15:00+00:00,2.50,1.57,2.07,1.72
2022-01-02 20:20:00+00:00,2.50,1.70,2.04,1.71
2022-01-02 20:25:00+00:00,2.50,1.71,2.02,1.70
2022-01-02 20:30:00+00:00,2.50,1.70,1.99,1.69
2022-01-02 20:35:00+00:00,2.50,1.70,1.97,1.69
2022-01-02 20:40:00+00:00,2.49,1.71,1.96,1.68
2022-01-02 20:45:00+00:00,2.49,1.56,1.94,1.68
2022-01-02 20:50:00+00:00,2.49,1.54,1.95,1.67
2022-01-02 20:55:00+00:00,2.49,1.48,1.96,1.67
2022-01-02 21:00:00+00:00,2.49,1.39,1.97,1.67
2022-01-02 21:05:00+00:00,2.49,1.45,1.95,1.67
2022-01-02 21:10:00+00:00,2.48,1.57,1.94,1.67
2022-01-02 21:15:00+00:00,2.48,1.59,1.92,1.66
2022-01-02 21:20:00+00:00,2.48,1.68,1.90,1.66
2022-01-02 21:25:00+00:00,2.48,1.82,1.88,1.65
2022-01-02 21:30:00+00:00,2.48,1.81,1.86,1.64
2022-01-02 21:35:00+00:00,2.48,1.80,1.86,1.63
2022-01-02 21:40:00+00:00,2.47,1.77,1.87,1.62
2022-01-02 21:45:00+00:00,2.47,1.65,1.87,1.61
2022-01-02 21:50:00+00:00,2.47,1.52,1.89,1.61
2022-01-02 21:55:00+00:00,2.46,1.49,1.92,1.60
2022-01-02 22:00:00+00:00,2.46,1.45,1.94,1.59
2022-01-02 22:05:00+00:00,2.46,1.39,1.93,1.59
2022-01-02 22:10:00+00:00,2.47,1.43,1.93,1.59
2022-01-02 22:15:00+00:00,2.47,1.44,1.92,1.59
2022-01-02 22:20:00+00:00,2.47,1.43,1.91,1.59
2022-01-02 22:25:00+00:00,2.46,1.51,1.89,1.59
2022-01-02 22:30:00+00:00,2.46,1.57,1.88,1.58
2022-01-02 22:35:00+00:00,2.46,1.48,1.86,1.58
2022-01-02 22:40:00+00:00,2.45,1.54,1.84,1.57
2022-01-02 22:45:00+00:00,2.45,1.71,1.82,1.56
2022-01-02 22:50:00+00:00,2.45,1.75,1.82,1.55
2022-01-02 22:55:00+00:00,2.45,1.77,1.82,1.54
2022-01-02 23:00:00+00:00,2.45,1.86,1.82,1.53
2022-01-02 23:05:00+00:00,2.45,1.87,1.83,1.53
2022-01-02 23:10:00+00:00,2.44,1.74,1.83,1.52
2022-01-02 23:15:00+00:00,2.44,1.66,1.84,1.52
2022-01-02 23:20:00+00:00,2.44,1.53,1.86,1.52
2022-01-02 23:25:00+00:00,2.44,1.33,1.89,1.51
2022-01-02 23:30:00+00:00,2.44,1.27,1.91,1.51
2022-01-02 23:35:00+00:00,2.44,1.24,1.91,1.50
2022-01-02 23:40:00+00:00,2.45,1.27,1.92,1.50
2022-01-02 23:45:00+00:00,2.45,1.34,1.92,1.49
2022-01-02 23:50:00+00:00,2.45,1.42,1.89,1.49
2022-01-02 23:55:00+00:00,2.44,1.55,1.86,1.49
2022-01-03 00:00:00+00:00,2.44,1.68,1.83,1.48
2022-01-03 00:05:00+00:00,2.44,1.78,1.82,1.48
2022-01-03 00:10:00+00:00,2.43,1.73,1.81,1.48
2022-01-03 00:15:00+00:00,2.43,1.63,1.80,1.48
2022-01-03 00:20:00+00:00,2.43,1.61,1.82,1.48
2022-01-03 00:25:00+00:00,2.43,1.45,1.83,1.48
2022-01-03 00:30:00+00:00,2.43,1.34,1.85,1.47
2022-01-03 00:35:00+00:00,2.43,1.31,1.85,1.47
2022-01-03 00:40:00+00:00,2.43,1.25,1.86,1.46
2022-01-03 00:45:00+00:00,2.43,1.14,1.86,1.46
2022-01-03 00:50:00+00:00,2.43,1.23,1.84,1.46
2022-01-03 00:55:00+00:00,2.44,1.37,1.81,1.46
2022-01-03 01:00:00+00:00,2.44,1.45,1.79,1.46
2022-01-03 01:05:00+00:00,2.44,1.60,1.78,1.46
2022-01-03 01:10:00+00:00,2.43,1.81,1.76,1.46
2022-01-03 01:15:00+00:00,2.43,1.88,1.75,1.45
2022-01-03 01:20:00+00:00,2.43,1.81,1.74,1.45
2022-01-03 01:25:00+00:00,2.42,1.69,1.74,1.45
2022-01-03 01:30:00+00:00,2.42,1.55,1.73,1.44
2022-01-03 01:35:00+00:00,2.42,1.33,1.77,1.44
2022-01-03 01:40:00+00:00,2.41,1.21,1.81,1.44
2022-01-03 01:45:00+00:00,2.41,1.17,1.85,1.44
2022-01-03 01:50:00+00:00,2.42,1.13,1.84,1.44
2022-01-03 01:55:00+00:00,2.42,1.13,1.83,1.43
2022-01-03 02:00:00+00:00,2.43,1.22,1.82,1.43
2022-01-03 02:05:00+00:00,2.43,1.27,1.79,1.42
2022-01-03 02:10:00+00:00,2.42,1.26,1.77,1.42
2022-01-03 02:15:00+00:00,2.42,1.35,1.74,1.41
2022-01-03 02:20:00+00:00,2.42,1.36,1.72,1.41
2022-01-03 02:25:00+00:00,2.41,1.30,1.71,1.41
2022-01-03 02:30:00+00:00,2.41,1.35,1.69,1.40
2022-01-03 02:35:00+00:00,2.41,1.37,1.69,1.41
2022-01-03 02:40:00+00:00,2.40,1.29,1.68,1.41
2022-01-03 02:45:00+00:00,2.40,1.25,1.68,1.41
2022-01-03 02:50:00+00:00,2.40,1.33,1.67,1.41
2022-01-03 02:55:00+00:00,2.40,1.33,1.66,1.40
2022-01-03 03:00:00+00:00,2.40,1.33,1.65,1.40
2022-01-03 03:05:00+00:00,2.40,1.35,1.63,1.40
2022-01-03 03:10:00+00:00,2.39,1.37,1.62,1.39
2022-01-03 03:15:00+00:00,2.39,1.38,1.60,1.39
2022-01-03 03:20:00+00:00,2.39,1.45,1.59,1.39
2022-01-03 03:25:00+00:00,2.38,1.47,1.59,1.39
2022-01-03 03:30:00+00:00,2.38,1.52,1.58,1.39
2022-01-03 03:35:00+00:00,2.38,1.52,1.59,1.40
2022-01-03 03:40:00+00:00,2.38,1.48,1.60,1.40
2022-01-03 03:45:00+00:00,2.38,1.52,1.61,1.40
2022-01-03 03:50:00+00:00,2.38,1.57,1.63,1.40
2022-01-03 03:55:00+00:00,2.37,1.54,1.65,1.40
2022-01-03 04:00:00+00:00,2.37,1.45,1.67,1.41
2022-01-03 04:05:00+00:00,2.37,1.41,1.68,1.40
2022-01-03 04:10:00+00:00,2.37,1.38,1.69,1.40
2022-01-03 04:15:00+00:00,2.37,1.18,1.70,1.40
2022-01-03 04:20:00+00:00,2.37,1.17,1.71,1.40
2022-01-03 04:25:00+00:00,2.36,1.25,1.72,1.39
2022-01-03 04:30:00+00:00,2.36,1.26,1.73,1.39
2022-01-03 04:35:00+00:00,2.36,1.30,1.71,1.40
2022-01-03 04:40:00+00:00,2.36,1.43,1.70,1.40
2022-01-03 04:45:00+00:00,2.36,1.52,1.68,1.41
2022-01-03 04:50:00+00:00,2.36,1.52,1.66,1.41
2022-01-03 04:55:00+00:00,2.36,1.45,1.65,1.41
2022-01-03 05:00:00+00:00,2.36,1.46,1.63,1.41
2022-01-03 05:05:00+00:00,2.36,1.49,1.65,1.41
2022-01-03 05:10:00+00:00,2.35,1.42,1.67,1.41
2022-01-03 05:15:00+00:00,2.35,1.27,1.69,1.41
2022-01-03 05:20:00+00:00,2.35,1.37,1.69,1.41
2022-01-03 05:25:00+00:00,2.35,1.39,1.68,1.41
2022-01-03 05:30:00+00:00,2.35,1.29,1.68,1.42
2022-01-03 05:35:00+00:00,2.35,1.29,1.67,1.42
2022-01-03 05:40:00+00:00,2.35,1.43,1.65,1.42
2022-01-03 05:45:00+00:00,2.35,1.24,1.64,1.43
2022-01-03 05:50:00+00:00,2.35,1.21,1.63,1.44
2022-01-03 05:55:00+00:00,2.35,1.37,1.62,1.44
2022-01-03 06:00:00+00:00,2.35,1.31,1.61,1.45
2022-01-03 06:05:00+00:00,2.35,1.39,1.61,1.45
2022-01-03 06:10:00+00:00,2.35,1.50,1.62,1.45
2022-01-03 06:15:00+00:00,2.35,1.57,1.62,1.45
2022-01-03 06:20:00+00:00,2.35,1.60,1.61,1.45
2022-01-03 06:25:00+00:00,2.35,1.64,1.60,1.45
2022-01-03 06:30:00+00:00,2.35,1.59,1.59,1.44
2022-01-03 06:35:00+00:00,2.35,1.45,1.62,1.44
2022-01-03 06:40:00+00:00,2.34,1.49,1.64,1.44
2022-01-03 06:45:00+00:00,2.34,1.40,1.67,1.44
2022-01-03 06:50:00+00:00,2.34,1.30,1.69,1.44
2022-01-03 06:55:00+00:00,2.34,1.41,1.72,1.44
2022-01-03 07:00:00+00:00,2.34,1.44,1.74,1.43
2022-01-03 07:05:00+00:00,2.34,1.43,1.73,1.43
2022-01-03 07:10:00+00:00,2.35,1.50,1.71,1.43
2022-01-03 07:15:00+00:00,2.35,1.53,1.70,1.43
2022-01-03 07:20:00+00:00,2.35,1.60,1.69,1.44
2022-01-03 07:25:00+00:00,2.35,1.67,1.68,1.44
2022-01-03 07:30:00+00:00,2.35,1.70,1.67,1.45
2022-01-03 07:35:00+00:00,2.35,1.75,1.68,1.45
2022-01-03 07:40:00+00:00,2.34,1.64,1.70,1.45
2022-01-03 07:45:00+00:00,2.34,1.52,1.71,1.45
2022-01-03 07:50:00+00:00,2.34,1.54,1.74,1.44
2022-01-03 07:55:00+00:00,2.34,1.34,1.76,1.44
2022-01-03 08:00:00+00:00,2.34,1.21,1.79,1.44
2022-01-03 08:05:00+00:00,2.34,1.23,1.79,1.43
2022-01-03 08:10:00+00:00,2.34,1.21,1.80,1.43
2022-01-03 08:15:00+00:00,2.34,1.22,1.80,1.43
2022-01-03 08:20:00+00:00,2.34,1.34,1.78,1.43
2022-01-03 08:25:00+00:00,2.35,1.47,1.75,1.43
2022-01-03 08:30:00+00:00,2.35,1.47,1.73,1.43
2022-01-03 08:35:00+00:00,2.35,1.52,1.71,1.43
2022-01-03 08:40:00+00:00,2.34,1.68,1.70,1.43
2022-01-03 08:45:00+00:00,2.34,1.71,1.68,1.43
2022-01-03 08:50:00+00:00,2.34,1.77,1.69,1.43
2022-01-03 08:55:00+00:00,2.33,1.87,1.70,1.43
2022-01-03 09:00:00+00:00,2.33,1.77,1.71,1.42
2022-01-03 09:05:00+00:00,2.33,1.50,1.73,1.42
2022-01-03 09:10:00+00:00,2.34,1.39,1.76,1.42
2022-01-03 09:15:00+00:00,2.34,1.33,1.78,1.41
2022-01-03 09:20:00+00:00,2.34,1.19,1.79,1.40
2022-01-03 09:25:00+00:00,2.35,1.21,1.81,1.40
2022-01-03 09:30:00+00:00,2.35,1.33,1.82,1.39
2022-01-03 09:35:00+00:00,2.36,1.33,1.79,1.38
2022-01-03 09:40:00+00:00,2.36,1.41,1.77,1.38
2022-01-03 09:45:00+00:00,2.37,1.53,1.74,1.37
2022-01-03 09:50:00+00:00,2.36,1.40,1.73,1.37
2022-01-03 09:55:00+00:00,2.36,1.31,1.71,1.36
2022-01-03 10:00:00+00:00,2.35,1.37,1.70,1.36
2022-01-03 10:05:00+00:00,2.35,1.37,1.71,1.35
2022-01-03 10:10:00+00:00,2.34,1.32,1.72,1.35
2022-01-03 10:15:00+00:00,2.34,1.39,1.73,1.34
2022-01-03 10:20:00+00:00,2.34,1.57,1.71,1.34
2022-01-03 10:25:00+00:00,2.34,1.54,1.69,1.33
2022-01-03 10:30:00+00:00,2.34,1.52,1.67,1.32
2022-01-03 10:35:00+00:00,2.34,1.52,1.66,1.31
2022-01-03 10:40:00+00:00,2.34,1.36,1.65,1.30
2022-01-03 10:45:00+00:00,2.34,1.31,1.64,1.30
2022-01-03 10:50:00+00:00,2.34,1.23,1.67,1.29
2022-01-03 10:55:00+00:00,2.34,1.19,1.69,1.29
2022-01-03 11:00:00+00:00,2.34,1.21,1.72,1.29
2022-01-03 11:05:00+00:00,2.34,1.21,1.70,1.29
2022-01-03 11:10:00+00:00,2.34,1.25,1.67,1.29
2022-01-03 11:15:00+00:00,2.34,1.31,1.65,1.29
2022-01-03 11:20:00+00:00,2.34,1.35,1.63,1.28
2022-01-03 11:25:00+00:00,2.33,1.42,1.60,1.28
2022-01-03 11:30:00+00:00,2.33,1.45,1.58,1.27
2022-01-03 11:35:00+00:00,2.33,1.41,1.58,1.27
2022-01-03 11:40:00+00:00,2.32,1.29,1.57,1.26
2022-01-03 11:45:00+00:00,2.32,1.25,1.57,1.26
